Individual Reference,First Name,Last Name,Father First Name,Father Last Name,Mother First Name,Year of Birth,Document Type,Document ID,Organization,Category,Currency,Amount,Start (yyyyMMdd),End (yyyyMMdd)
151048045819,كاشف,المتولي,صدّام,المظفر,لينا,2019,NATIONAL_ID,384553966109.0,ORG1,CASH-MPA,USD,6405,20240401,20240701
236276058179,إخلاص,المغربي,زين,الدجاني,بتول,1973,NATIONAL_ID,339151637305.0,ORG1,CASH-MPA,USD,47608,20240401,20240701
555994590956,نوري,الوعري,زين,الدجاني,بتول,2007,,,ORG1,CASH-MPA,USD,3119,20240401,20240701
686872970895,محمّد,ابو الحاج,زين,الدجاني,بتول,2007,LOCAL_COUNCIL_CARD,24311221365.0,ORG1,CASH-MPA,USD,35837,20240401,20240701
454787374634,بلسم,التوتنجي,عمير,القباني,رواء,2002,NATIONAL_ID,817122510481.0,ORG1,CASH-MPA,USD,67155,20240401,20240701
767281349140,غزير,هذيل,عمير,القباني,رواء,2004,PERSONAL_ID,103724260259.0,ORG1,CASH-MPA,USD,78952,20240401,20240701
678369076554,مسعود,همدان,عمير,القباني,رواء,2013,LOCAL_COUNCIL_CARD,298225266534.0,ORG1,CASH-MPA,USD,47355,20240401,20240701
384357266875,رشاد,بنو هلال,عمير,القباني,رواء,1977,LOCAL_COUNCIL_CARD,497232706551.0,ORG1,CASH-MPA,USD,83780,20240401,20240701
167764061656,أسرار,بنو أمية,صدّاح,أكلب,أسيل,1980,PERSONAL_ID,178182826232.0,ORG1,CASH-MPA,USD,20363,20240401,20240701
559295148691,عبد العليم,بنو سعد بن بكر,صدّاح,أكلب,أسيل,1974,NATIONAL_ID,872897716627.0,ORG1,CASH-MPA,USD,56118,20240401,20240701
125053023671,عبد الملك,بنو معقل,صدّاح,أكلب,أسيل,2021,PERSONAL_ID,547539728891.0,ORG1,CASH-MPA,USD,93151,20240401,20240701
849421855799,طلال,حمير,عرفه,بعلبكي,جوانا,1971,PERSONAL_ID,9613959217.0,ORG1,CASH-MPA,USD,8374,20240401,20240701
399960928284,جابر,طه,عرفه,بعلبكي,جوانا,1989,PERSONAL_ID,228849561795.0,ORG1,CASH-MPA,USD,86670,20240401,20240701
711359967054,نشوان,جهينة,عرفه,بعلبكي,جوانا,2020,LOCAL_COUNCIL_CARD,434447565381.0,ORG1,CASH-MPA,USD,71234,20240401,20240701
832210349853,روفيدا,الشايقية,رمزي,قحطان,ناردين,1976,LOCAL_COUNCIL_CARD,715495712001.0,ORG1,CASH-MPA,USD,58679,20240401,20240701
402475556703,جاسم,بنو النجار,رمزي,قحطان,ناردين,2008,PERSONAL_ID,538274811054.0,ORG1,CASH-MPA,USD,44264,20240401,20240701
639712029582,أغاريد,جزيني,رمزي,قحطان,ناردين,2005,NATIONAL_ID,595670559451.0,ORG1,CASH-MPA,USD,80704,20240401,20240701
766566252893,عادل,صيداوي,رمزي,قحطان,ناردين,2004,LOCAL_COUNCIL_CARD,679450303024.0,ORG1,CASH-MPA,USD,25542,20240401,20240701
799265252548,عتيق,العسلي,داني,الشرفاء,جوانا,1974,PERSONAL_ID,15414362037.0,ORG1,CASH-MPA,USD,67876,20240401,20240701
326290676039,باهرة,زبيد,داني,الشرفاء,جوانا,1999,LOCAL_COUNCIL_CARD,991221616725.0,ORG1,CASH-MPA,USD,14801,20240401,20240701
670853683073,ممتاز,بنو عمرو,داني,الشرفاء,جوانا,1984,NATIONAL_ID,41316073202.0,ORG1,CASH-MPA,USD,39124,20240401,20240701
170695501992,ألين,الكثيري,داني,الشرفاء,جوانا,2020,PERSONAL_ID,72559078052.0,ORG1,CASH-MPA,USD,25091,20240401,20240701
883895603786,وديع,الجاعوني,داني,الشرفاء,جوانا,1973,LOCAL_COUNCIL_CARD,922287603823.0,ORG1,CASH-MPA,USD,64574,20240401,20240701
896294959604,شبيب,قبيلة هذيل البقوم,مُتعب,بنو ياس,خاشعة,2018,LOCAL_COUNCIL_CARD,655178728574.0,ORG1,CASH-MPA,USD,72272,20240401,20240701
747015220883,تمام,الظفير,مُتعب,بنو ياس,خاشعة,2022,LOCAL_COUNCIL_CARD,766914957167.0,ORG1,CASH-MPA,USD,10393,20240401,20240701
332781413302,ساهر,النقيب,مُتعب,بنو ياس,خاشعة,1983,NATIONAL_ID,683316346167.0,ORG1,CASH-MPA,USD,96799,20240401,20240701
725409842450,جوليا,حرب,مُتعب,بنو ياس,خاشعة,1970,PERSONAL_ID,633815453421.0,ORG1,CASH-MPA,USD,97059,20240401,20240701
287811019341,صبيح,كنانة,طائف,كنانة,ألين,2012,,,ORG1,CASH-MPA,USD,67946,20240401,20240701
221143111865,وليد,الطحان,طائف,كنانة,ألين,1994,NATIONAL_ID,223534968115.0,ORG1,CASH-MPA,USD,80240,20240401,20240701
547206891174,محمود,الحواش,طائف,كنانة,ألين,1985,NATIONAL_ID,833990579261.0,ORG1,CASH-MPA,USD,50473,20240401,20240701
716959664128,راني,الوعري,مظهر,المظفر,هايدي,2015,PERSONAL_ID,790238394237.0,ORG1,CASH-MPA,USD,28298,20240401,20240701
330417594255,داني,ضبيعة,مظهر,المظفر,هايدي,2010,LOCAL_COUNCIL_CARD,327890504802.0,ORG1,CASH-MPA,USD,25043,20240401,20240701
142548642912,عبد اللطيف,فراهيد,مظهر,المظفر,هايدي,1977,LOCAL_COUNCIL_CARD,199071011184.0,ORG1,CASH-MPA,USD,55203,20240401,20240701
547956112570,سخاء,بنو سعد بن بكر,مظهر,المظفر,هايدي,1988,NATIONAL_ID,851249905255.0,ORG1,CASH-MPA,USD,78013,20240401,20240701
687207538068,فكري,بنو خالد,زياد,مزرعاني,ضحى,2002,LOCAL_COUNCIL_CARD,748437298453.0,ORG1,CASH-MPA,USD,97183,20240401,20240701
444977063341,شافع,نهد,زياد,مزرعاني,ضحى,2000,,,ORG1,CASH-MPA,USD,25878,20240401,20240701
566433217228,قبس,ميرفاب,زياد,مزرعاني,ضحى,1990,PERSONAL_ID,57623598441.0,ORG1,CASH-MPA,USD,36445,20240401,20240701
482079889063,عزاز,حجازي,رجاء,ابو السعود,ريناد,2013,LOCAL_COUNCIL_CARD,340133979792.0,ORG1,CASH-MPA,USD,68570,20240401,20240701
626768259531,ميرال,بنو شيبان,رجاء,ابو السعود,ريناد,1989,LOCAL_COUNCIL_CARD,63119292072.0,ORG1,CASH-MPA,USD,20397,20240401,20240701
663705972957,رفيق,درويش,رجاء,ابو السعود,ريناد,1974,PERSONAL_ID,790145112773.0,ORG1,CASH-MPA,USD,31178,20240401,20240701
668975110440,حياة,جرهم,رجاء,ابو السعود,ريناد,1985,LOCAL_COUNCIL_CARD,632756980022.0,ORG1,CASH-MPA,USD,33016,20240401,20240701
912861352471,وثّاب,بنو لام,عبد الحكيم,بنو هاشم,سجا,1982,PERSONAL_ID,29335095422.0,ORG1,CASH-MPA,USD,94946,20240401,20240701
714240310789,رضي,وهبة,عبد الحكيم,بنو هاشم,سجا,1980,NATIONAL_ID,712541987681.0,ORG1,CASH-MPA,USD,85266,20240401,20240701
999038985688,صافي,قحطان,عبد الحكيم,بنو هاشم,سجا,2007,NATIONAL_ID,961189686123.0,ORG1,CASH-MPA,USD,47007,20240401,20240701
905728274109,راما,الخطيب بني جماعة الكناني,عبد الحكيم,بنو هاشم,سجا,1971,PERSONAL_ID,805538531683.0,ORG1,CASH-MPA,USD,68117,20240401,20240701
977443736193,أغاريد,المتولي,عبد الحكيم,بنو هاشم,سجا,2004,LOCAL_COUNCIL_CARD,433806048116.0,ORG1,CASH-MPA,USD,88153,20240401,20240701
761363317264,فاتح,مرازيق البقوم,عبد الحكيم,بنو هاشم,سجا,2017,NATIONAL_ID,257901403923.0,ORG1,CASH-MPA,USD,22577,20240401,20240701
361399056319,صامد,القاعي,عبد القهّار,بنو شيبة,بشرى,1974,,,ORG1,CASH-MPA,USD,34890,20240401,20240701
485779289977,جليل,السادة,عبد القهّار,بنو شيبة,بشرى,2005,,,ORG1,CASH-MPA,USD,15990,20240401,20240701
413152483756,كامل,بنو معقل,عبد القهّار,بنو شيبة,بشرى,1972,LOCAL_COUNCIL_CARD,471121710037.0,ORG1,CASH-MPA,USD,32729,20240401,20240701
227702947256,يونس,أولاد بوعزيز,عبد القهّار,بنو شيبة,بشرى,2018,NATIONAL_ID,391508366125.0,ORG1,CASH-MPA,USD,52273,20240401,20240701
637412811901,منتصر,ترابين,عبد القهّار,بنو شيبة,بشرى,1987,LOCAL_COUNCIL_CARD,394491715721.0,ORG1,CASH-MPA,USD,31719,20240401,20240701
247508707533,لورا,بكر بن وائل,فرحان,الحكم بن سعد العشيرة,إخلاص,2012,PERSONAL_ID,589380798172.0,ORG1,CASH-MPA,USD,43133,20240401,20240701
241173762353,بلسم,قضاعة,فرحان,الحكم بن سعد العشيرة,إخلاص,1990,PERSONAL_ID,62482709609.0,ORG1,CASH-MPA,USD,37248,20240401,20240701
100227060880,مدحت,جبيلي,فرحان,الحكم بن سعد العشيرة,إخلاص,2015,PERSONAL_ID,122464831965.0,ORG1,CASH-MPA,USD,16284,20240401,20240701
941074069077,ترانيم,بنو عمرو,فرحان,الحكم بن سعد العشيرة,إخلاص,1973,PERSONAL_ID,424087325229.0,ORG1,CASH-MPA,USD,22300,20240401,20240701
845630975090,حكيم,مطير,رمحي,ازحيمان,إلينا,1981,PERSONAL_ID,595376447316.0,ORG1,CASH-MPA,USD,40135,20240401,20240701
863012577805,شدّاد,العجمان,رمحي,ازحيمان,إلينا,1989,NATIONAL_ID,2383281611.0,ORG1,CASH-MPA,USD,39874,20240401,20240701
124976467645,نوري,دوبلال,رمحي,ازحيمان,إلينا,1975,,,ORG1,CASH-MPA,USD,53122,20240401,20240701
993080936386,ساهد,الامام,رمحي,ازحيمان,إلينا,1992,LOCAL_COUNCIL_CARD,545335209455.0,ORG1,CASH-MPA,USD,96421,20240401,20240701
369429882195,مرتقي,الفتياني,عبد الباري,ارناؤوط,ميار,1998,,,ORG1,CASH-MPA,USD,16241,20240401,20240701
339646546249,رضي,بنو عبس,صدقي,حجازي,إخلاص,1974,PERSONAL_ID,503008805229.0,ORG1,CASH-MPA,USD,53817,20240401,20240701
313472159096,هند,عذرة,صدقي,حجازي,إخلاص,2016,NATIONAL_ID,3032270296.0,ORG1,CASH-MPA,USD,22768,20240401,20240701
264051033347,عبد السّلام,الداودي,طالب,مطير,نشوة,1998,,,ORG1,CASH-MPA,USD,40153,20240401,20240701
102634113595,بدرالدّجى,عجرمة (العجارمة),طالب,مطير,نشوة,1991,LOCAL_COUNCIL_CARD,244991053042.0,ORG1,CASH-MPA,USD,75027,20240401,20240701
415055903409,رامز,بنو الأسمر,طالب,مطير,نشوة,1981,NATIONAL_ID,885107784323.0,ORG1,CASH-MPA,USD,65315,20240401,20240701
186557211120,اعتكاف,الحويطات,طالب,مطير,نشوة,1980,LOCAL_COUNCIL_CARD,545951447079.0,ORG1,CASH-MPA,USD,5207,20240401,20240701
887914236270,أغاريد,بنو شيبة,نسيب,الجبشة,سلسبيل,2023,NATIONAL_ID,324482583263.0,ORG1,CASH-MPA,USD,23934,20240401,20240701
400872653061,نغم,بعلبكي,نسيب,الجبشة,سلسبيل,2002,PERSONAL_ID,927488216817.0,ORG1,CASH-MPA,USD,60776,20240401,20240701
861970363971,ضياء الدّين,الشحوح,نسيب,الجبشة,سلسبيل,1990,PERSONAL_ID,570710397244.0,ORG1,CASH-MPA,USD,87027,20240401,20240701
518026500492,هايدي,حمير,نسيب,الجبشة,سلسبيل,2020,LOCAL_COUNCIL_CARD,74428394925.0,ORG1,CASH-MPA,USD,48259,20240401,20240701
341815719217,مؤنس,ابو عيد,نضال,سموم,ابتسام,1999,PERSONAL_ID,653495928834.0,ORG1,CASH-MPA,USD,77491,20240401,20240701
914900093249,جود,هندية,نضال,سموم,ابتسام,1989,NATIONAL_ID,759631892907.0,ORG1,CASH-MPA,USD,71276,20240401,20240701
786363331840,صدّاح,بنو الأحمر بن الحارث,نضال,سموم,ابتسام,2012,NATIONAL_ID,958326642031.0,ORG1,CASH-MPA,USD,44062,20240401,20240701
814193704260,سامي,بنو صخر,نضال,سموم,ابتسام,2017,PERSONAL_ID,728023087248.0,ORG1,CASH-MPA,USD,77515,20240401,20240701
462749612229,لينا,السيفي,قيس,عذرة,إلينا,1999,NATIONAL_ID,327500144637.0,ORG1,CASH-MPA,USD,78522,20240401,20240701
333912915861,رمضان,العوالق,قيس,عذرة,إلينا,1986,PERSONAL_ID,932356603199.0,ORG1,CASH-MPA,USD,71275,20240401,20240701
182685870724,ألين,الحويطات,قيس,عذرة,إلينا,1973,NATIONAL_ID,285952835056.0,ORG1,CASH-MPA,USD,7481,20240401,20240701
356905308868,نسيب,عجرمة (العجارمة),قيس,عذرة,إلينا,1999,LOCAL_COUNCIL_CARD,208672096992.0,ORG1,CASH-MPA,USD,69180,20240401,20240701
426449873260,جوريّة,بنو معقل,رمحي,عضل,أناهيد,1994,LOCAL_COUNCIL_CARD,56225279499.0,ORG1,CASH-MPA,USD,43013,20240401,20240701
968355013063,نصر الدّين,البقوم,رمحي,عضل,أناهيد,1972,NATIONAL_ID,46553038184.0,ORG1,CASH-MPA,USD,99056,20240401,20240701
353518027799,رضوان,مرازيق البقوم,رمحي,عضل,أناهيد,1978,PERSONAL_ID,481423929599.0,ORG1,CASH-MPA,USD,6487,20240401,20240701
790541190248,شهد,البديري,رمحي,عضل,أناهيد,1985,PERSONAL_ID,196592466176.0,ORG1,CASH-MPA,USD,98900,20240401,20240701
454172007502,سفير,خزاعة,نوّار,العفيفي,إباء,1996,LOCAL_COUNCIL_CARD,543206445156.0,ORG1,CASH-MPA,USD,79846,20240401,20240701
183251614587,وليد,الديسي,نوّار,العفيفي,إباء,2007,NATIONAL_ID,150437538758.0,ORG1,CASH-MPA,USD,44760,20240401,20240701
946397462740,خالدي,اميوني,وجيه,زهران,مادلين,1978,PERSONAL_ID,743054598349.0,ORG1,CASH-MPA,USD,41024,20240401,20240701
438520438376,أغاريد,بنو الأحمر بن الحارث,وجيه,زهران,مادلين,2016,LOCAL_COUNCIL_CARD,420638203455.0,ORG1,CASH-MPA,USD,74992,20240401,20240701
861199791973,سامح,بنو عبس,وجيه,زهران,مادلين,1996,,,ORG1,CASH-MPA,USD,23996,20240401,20240701
962725277382,ريم,بنو النجار,جلال,فهم,سجى,2009,PERSONAL_ID,630298457302.0,ORG1,CASH-MPA,USD,27869,20240401,20240701
847115029435,كاسر,طرابلسي,عاطف,الحجر بن الهنوء بن الأزد,جلنار,2006,NATIONAL_ID,840123418885.0,ORG1,CASH-MPA,USD,21688,20240401,20240701
194925532200,أناهيد,بدرية,عاطف,الحجر بن الهنوء بن الأزد,جلنار,2018,LOCAL_COUNCIL_CARD,497133082382.0,ORG1,CASH-MPA,USD,28923,20240401,20240701
521069472168,حياة,بنو الدئل,عاطف,الحجر بن الهنوء بن الأزد,جلنار,2012,PERSONAL_ID,23274849858.0,ORG1,CASH-MPA,USD,7833,20240401,20240701
375258991675,بنان,بني بيات,عاطف,الحجر بن الهنوء بن الأزد,جلنار,2018,LOCAL_COUNCIL_CARD,438648895211.0,ORG1,CASH-MPA,USD,71703,20240401,20240701
797604675829,ريتال,كندة,عبد القادر,ازحيمان,هناء,1975,,,ORG1,CASH-MPA,USD,93134,20240401,20240701
814404716091,نورس,قبيلة هذيل البقوم,عبد القادر,ازحيمان,هناء,1992,,,ORG1,CASH-MPA,USD,34131,20240401,20240701
541670873669,نوره,ابو السعود,عبد القادر,ازحيمان,هناء,2019,LOCAL_COUNCIL_CARD,791343573857.0,ORG1,CASH-MPA,USD,50759,20240401,20240701
525447929597,جلال الدّين,حمير,طلعت,الكبابيش,جودي,2017,LOCAL_COUNCIL_CARD,322043125834.0,ORG1,CASH-MPA,USD,48451,20240401,20240701
849063457444,جمان,سليم,طلعت,الكبابيش,جودي,2014,LOCAL_COUNCIL_CARD,84763850993.0,ORG1,CASH-MPA,USD,51317,20240401,20240701
425226952877,يسرى,الكبابيش,طلعت,الكبابيش,جودي,2024,,,ORG1,CASH-MPA,USD,70009,20240401,20240701
380581401523,ميار,سرندح,ساهد,حب رمان,بارعة,1972,NATIONAL_ID,612276112688.0,ORG1,CASH-MPA,USD,14973,20240401,20240701
790231052940,كامل,القضماني,ساهد,حب رمان,بارعة,1978,,,ORG1,CASH-MPA,USD,2025,20240401,20240701
542288240171,رفيق,قضاعة,ساهد,حب رمان,بارعة,2023,LOCAL_COUNCIL_CARD,82766015609.0,ORG1,CASH-MPA,USD,23412,20240401,20240701
188687354768,راوي,هذيل,عمران,صيداوي,هند,2005,LOCAL_COUNCIL_CARD,968899307849.0,ORG1,CASH-MPA,USD,22687,20240401,20240701
984457229600,غزير,جودة,عمران,صيداوي,هند,2016,,,ORG1,CASH-MPA,USD,57352,20240401,20240701
169636782797,هنادي,بنو هلال,عمران,صيداوي,هند,1991,NATIONAL_ID,626264165712.0,ORG1,CASH-MPA,USD,76918,20240401,20240701
766741386279,بتلاء,نهد,رخاء,غوشة,ضحى,2017,NATIONAL_ID,60671265948.0,ORG1,CASH-MPA,USD,36837,20240401,20240701
478448237821,بلقيس,قبيلة هذيل البقوم,رخاء,غوشة,ضحى,2011,LOCAL_COUNCIL_CARD,858058854864.0,ORG1,CASH-MPA,USD,51199,20240401,20240701
164942904779,بلسم,شهران,رخاء,غوشة,ضحى,2015,,,ORG1,CASH-MPA,USD,56866,20240401,20240701
164628609742,عاطف,بنو أمية,رخاء,غوشة,ضحى,1996,LOCAL_COUNCIL_CARD,283448601998.0,ORG1,CASH-MPA,USD,38266,20240401,20240701
357448396771,باهرة,الموركة,جمال,شرف,راما,1993,LOCAL_COUNCIL_CARD,77622772523.0,ORG1,CASH-MPA,USD,41794,20240401,20240701
745094171379,فادي,بنو شيبة,جمال,شرف,راما,1971,PERSONAL_ID,13644986914.0,ORG1,CASH-MPA,USD,54314,20240401,20240701
975695351630,ضحى,القاعي,جمال,شرف,راما,1999,LOCAL_COUNCIL_CARD,408984542658.0,ORG1,CASH-MPA,USD,42748,20240401,20240701
100079281802,حسن,الدسوقي,جمال,شرف,راما,2003,PERSONAL_ID,6080652827.0,ORG1,CASH-MPA,USD,20659,20240401,20240701
980764978736,شكري,بني بيات,عبدالله,المملوك,بلسم,1985,PERSONAL_ID,539609084795.0,ORG1,CASH-MPA,USD,92772,20240401,20240701
744703753144,ايمان,قطينة,عبدالله,المملوك,بلسم,2000,LOCAL_COUNCIL_CARD,895461944776.0,ORG1,CASH-MPA,USD,77630,20240401,20240701
802012349123,ناهد,بني بيات,عبدالله,المملوك,بلسم,1997,PERSONAL_ID,301904854507.0,ORG1,CASH-MPA,USD,35805,20240401,20240701
893802016689,مسعود,كندة,عبدالله,المملوك,بلسم,2006,PERSONAL_ID,809263018362.0,ORG1,CASH-MPA,USD,52255,20240401,20240701
345748461407,مُرسي,يشكر,عبدالله,المملوك,بلسم,2023,PERSONAL_ID,789723805353.0,ORG1,CASH-MPA,USD,42643,20240401,20240701
137080766800,جليل,عبيد,ذريع,الماني,ناديه,1992,PERSONAL_ID,907172945582.0,ORG1,CASH-MPA,USD,11053,20240401,20240701
715566296798,صلاح,أولاد بوعزيز,ذريع,الماني,ناديه,1971,PERSONAL_ID,30233199183.0,ORG1,CASH-MPA,USD,75754,20240401,20240701
857855547455,اعتكاف,زهران,ذريع,الماني,ناديه,2009,LOCAL_COUNCIL_CARD,772441165723.0,ORG1,CASH-MPA,USD,84867,20240401,20240701
700571762166,فردوس,ميرفاب,ذريع,الماني,ناديه,1998,NATIONAL_ID,642995798604.0,ORG1,CASH-MPA,USD,17830,20240401,20240701
268802458950,أغاريد,شتية,عبد الباري,القاعي,بنفسج,1973,PERSONAL_ID,591803176977.0,ORG1,CASH-MPA,USD,3026,20240401,20240701
770594786083,حاتم,طوطح,عبد الباري,القاعي,بنفسج,1986,,,ORG1,CASH-MPA,USD,36739,20240401,20240701
196255843358,هاجر,خثعم,عبد الباري,القاعي,بنفسج,1972,PERSONAL_ID,619715889444.0,ORG1,CASH-MPA,USD,88266,20240401,20240701
231136031794,مهنّد,غوشة,غزير,جار الله,مايا,2010,NATIONAL_ID,511699454979.0,ORG1,CASH-MPA,USD,61452,20240401,20240701
972635833808,فوزي,قحطان,غزير,جار الله,مايا,1996,PERSONAL_ID,601650646097.0,ORG1,CASH-MPA,USD,73944,20240401,20240701
395499121111,مزهر,اسطمبولي,غزير,جار الله,مايا,2017,PERSONAL_ID,313518076949.0,ORG1,CASH-MPA,USD,37199,20240401,20240701
229403411485,تاليا,الشامي,مؤنس,النشاشيبي,لتين,1971,,,ORG1,CASH-MPA,USD,36195,20240401,20240701
206673449230,رائف,طرابلسي,مؤنس,النشاشيبي,لتين,2014,LOCAL_COUNCIL_CARD,460768258724.0,ORG1,CASH-MPA,USD,84785,20240401,20240701
397197236802,كليم,بنو ذي أصبح,مؤنس,النشاشيبي,لتين,2009,,,ORG1,CASH-MPA,USD,50712,20240401,20240701
424247474065,ليان,كنانة,ممتاز,بنو مالك,إلينا,1976,NATIONAL_ID,341949012735.0,ORG1,CASH-MPA,USD,80361,20240401,20240701
716778926918,اصيل,بنو شهر,ممتاز,بنو مالك,إلينا,1986,,,ORG1,CASH-MPA,USD,33111,20240401,20240701
603184193680,روبا,بنو فراس,ممتاز,بنو مالك,إلينا,1979,NATIONAL_ID,900857485028.0,ORG1,CASH-MPA,USD,47198,20240401,20240701
133698407533,دانية,ثقيف,وديع,المظفر,سبأ,2003,,,ORG1,CASH-MPA,USD,39438,20240401,20240701
