USCADI,Organization,Category,Currency,Amount,Start (yyyyMMdd),End (yyyyMMdd),Document Hash
W3PNFW7YKRHQ2ZZHYR2IRAWV2FUMNMLHVRT25L44WP7MILPM3O6Q====,ORG1,CASH-MPA,USD,99722,20240401,20240701,QMU6YJAEP7EB3B7I5DLETJA3MA7BESGO43ABTFZMCBOULNZRZB6Q====
YQRG7IPIC5IYIJBJQ53BCNFCQNSTZCZWPB66U72UF7TNC5XJRCLQ====,ORG1,CASH-MPA,USD,56062,20240401,20240701,RSAIDDIIZCZN3JRDM6UUWVLSJYBLRTXYWVAR2TZBLN5D6F23GKSA====
4UPYN6N53XY45XDYZNZ3TUZJYFSZ4WNUCPNNQEGABWYOTESZSJMQ====,ORG1,CASH-MPA,USD,19149,20240401,20240701,RQBXP2SCUURCOKPMCP7R3S7ZKP5OXYOCL5F4UTB435HV2EI6AGQQ====
SHQEH6G7PIG5B6SN5P7657T5MAVW3NK2VMHZRFFBEHEDKJEJO7BA====,ORG1,CASH-MPA,USD,95120,20240401,20240701,LQF2GNWJZWFEJT4HKSCXR624SAB7CFWNTND3Q3QQGDOMEZY5CNFA====
5DIHKA3C5IHB4Z6HKBLGT22EJIVVXUFO5MB4FGBYQUPGIAR7EKBA====,ORG1,CASH-MPA,USD,12270,20240401,20240701,IFHNMIIZUBOZAZU3E5TR4JXYIJW6TRGMQB42DCFOLJ7EJUIVHZPA====
24FC2LX2XV6S6AZCMDKV4OR3Q4CFTQZPJY2KQHFOUOIKY6MJBHHQ====,ORG1,CASH-MPA,USD,45741,20240401,20240701,JMDFSLE7GA5OVDCD32H4M4P7JEBTMLN5EAQWZE36MOCR576DNPPA====
BSGKHDHSA2LXPGNJSG3Y5VID52W6WFJFVUVVYGH3UGEMN2JE37HA====,ORG1,CASH-MPA,USD,29616,20240401,20240701,
OKPLWAKEH66R6DPOPUVMRL64VYOXT3QRONFQ5PTV3IRYXMV2CYWA====,ORG1,CASH-MPA,USD,27372,20240401,20240701,EC7X3D2MZVOZNCEIYY66LSSDLUK72E2ZRIBXBFFDGDGILQE5YANQ====
KGQGVA6YH22UOS57LBHEQE773WYQZ3TR4TVLHCT5KYNMNAIFVV4A====,ORG1,CASH-MPA,USD,70910,20240401,20240701,QFLSBJKQIJDTVXQEINPRNMTNCZMBLQTBLQ56VVJAJSPMGOIOPBJA====
FPJ6IJKEK36DLSCB6DWFL26IQXBCBMHCOL4AJ264WYBCH7XDBPXQ====,ORG1,CASH-MPA,USD,55820,20240401,20240701,HLWC34LN6FKGVVPHIBUHDPQEF3N3C5Q2W44PYW5DXYAN2SFSEH6A====
MVFSRK7WBUENC7ZXKSWD5RCHDBHDJLUHSDVECCQN4UEIE2AFH3VQ====,ORG1,CASH-MPA,USD,2117,20240401,20240701,NFSJGG65VMQHI6LGPGLCUDTOAF2ZOEFEH5425PCIFN3EIZ63PCZA====
LSRIUDVJTBZC47JBIIGJMC3O65ZRVF4NOZZMOI74SEBPC2P4J76Q====,ORG1,CASH-MPA,USD,90832,20240401,20240701,
Z7XJJXEJZTELWEV33SLNUQJYB22ZSMYRJC243MHWOS7D4XLM7H2Q====,ORG1,CASH-MPA,USD,64990,20240401,20240701,JF5BSWMKEI7ZV6OVT3MDGF2TDMIFRG6K54URJWBTNSRMMUTJQJKQ====
CIPHJVDYOLTEVCIYGTFESUTE3OXN43RNS374OWSKHYKBW3N2IPCA====,ORG1,CASH-MPA,USD,97110,20240401,20240701,
HX4KARF3X4JYNSMO64L33EO3HCDRESUPKJHT5UBK3IZRB7CDGXFQ====,ORG1,CASH-MPA,USD,96538,20240401,20240701,55SH5TO5E6VYHQQ3G7F5V3PLB5YUAJVTWZVP5TB4JBCZ43HYHJ4A====
NLSGQDPDCTBIVLKSNDWMVQRRSUIGA4PEF4HSGH3QTDGCAOFJ5SYA====,ORG1,CASH-MPA,USD,11076,20240401,20240701,JG63I67EI3TCHO5PCVFKXB72NDSO76IKU4NDUIDYY6PAQ2TG7MHQ====
WENWJWB67G7KPAZAF3LN6HBWNWJNXFTQ2CI3AD2RDYUPKUJ7LSMA====,ORG1,CASH-MPA,USD,5880,20240401,20240701,AZKUOBHXKVLBMQQORZYWB7FC6ZWM73SBN45E3ZDE727QOJUFHCFA====
YRULGCJWS4537NL4OW5C6LLSSOS6LV3ADRXUIVL375FAHRERXSLQ====,ORG1,CASH-MPA,USD,19473,20240401,20240701,MUWXPLIOXNC62VZEWC2CBHKSOKX5R43DOYKVYJONEEM4WKU3G7JA====
KJGHGD5N74XX7XUB254XFH4GX7ZMTZUKEXKILU6AXTCO3NKQNJHA====,ORG1,CASH-MPA,USD,53294,20240401,20240701,ISVWL3N2NBMIZ2NGV2CECRR4M4VI7QXNPSIASXC34I45JAQPCTBQ====
2G26W6HRYF6CG3VANITSQSKJ3PYH6P4UQUPCYEIDEHZGTUK6MGHQ====,ORG1,CASH-MPA,USD,60036,20240401,20240701,TOSYPKI6MC2FWXGIRZ2OBE2RFITUZKB7XVOMEJC4B2NFNSQWUDXQ====
S5VH64WSKXMOOC5NQZMXYF2KQMZ2OKSD62BYTIFI74KRM462RZVA====,ORG1,CASH-MPA,USD,66474,20240401,20240701,HU435UZ4FFSORGZMNA2C724ANJ3C7E6N6LLENK3JNBZNF5VPUU3Q====
UPN5AR236J5H5WBP5DMMTTLYU3IBT24NMQUZ4B3SSP23QPV63J7Q====,ORG1,CASH-MPA,USD,74773,20240401,20240701,XWWQFARHMWBOZGECGAYEBGKZAM24ZSZARMROD65F3ZKIM37QYXEQ====
7AVGPJLXNWAS3PFO36IVUVP2TKCUWUXWGXDNCQKO27AHEIBAWPDQ====,ORG1,CASH-MPA,USD,67703,20240401,20240701,TYXB4RQNPELM4BG5M4JLFLWRHJBD25X7L6OK2FADJEGUWASM4VDQ====
3RY2RKAYBVQCPOKMTOURXCQNDKL2T7IUQMYRHOAGXKA7PPYVFY6A====,ORG1,CASH-MPA,USD,14372,20240401,20240701,VOHUI47OE5CLFUYIF3GNCZQGXJQM4N7BF74W3CEDZ777B5FGM5JQ====
PSF5CJG5D22T2TCIMRGGE7IK6QUFJPYSQMA6H4YLMKDRNN4YJR5Q====,ORG1,CASH-MPA,USD,61230,20240401,20240701,UFNXDIXXCT5IXXOVXLDBWTSS6GG3ZTREITP4TZABLOLZV3KVAEJA====
CBBQPICKLPO6IZHCFFTPAR467TWCLVVEAE7KDTQTRMZLXWXAB3CQ====,ORG1,CASH-MPA,USD,40069,20240401,20240701,2QVT2AWBGRGIKGQQIQ4JQS5JHK4EFGOXLBRPFM5FZPIE4UV5WXGA====
WTCUJZYRR5HGEZBN32RBRQVOCJEJJLEUFWGWGSQSDWHRGM5XCGNA====,ORG1,CASH-MPA,USD,68547,20240401,20240701,GE7FXA4JBSS2QK4HDORU5OFJ5OQDF2HN2JJDXJHL4M5ALIA22EZA====
UJOMN433SL42OATMUXCYG3UF47GBZXPZYSBKRIGF4CSXL565GV6A====,ORG1,CASH-MPA,USD,48301,20240401,20240701,
TGQMKYI4SP3UKTZHHOXAEQO5XC53VTKV42VZQ4T26JX6RPY43UAQ====,ORG1,CASH-MPA,USD,45347,20240401,20240701,
5MA3PO74IZXPHYVHGGIWP5YRNKTRXDDPSHT5LLP6R3W4UE4HZZ4Q====,ORG1,CASH-MPA,USD,91913,20240401,20240701,EMVYTB5CMQ6SITINRCY26O4PT676IVIDLNYBC6EHK6FTRLNNSODQ====
SRF2KZJRV4QUAEWO3CPBNGUSCE4PJ3TCJQGRGLGUGRVEGPPPA75A====,ORG1,CASH-MPA,USD,52959,20240401,20240701,F3V3T6DKP3ARDE55BRDSXCGUCNIT5A2CSAQOKWJALJ5MPPBYGU2Q====
FF6G3C3N63BSGB2WCM64Q5IX4TSXKIPDMTBP35ZLX3XK3VKCAJPA====,ORG1,CASH-MPA,USD,99574,20240401,20240701,GKTCOWA43OLCVB6TQ4HGBZAYQEGIKTKTUFOFBDL6AUO2GPRZK5JA====
PMBOBKGYPGSSHU4RU6JZ7PJUKXYCOLFXP5CVRV265D4ENE3VB2NQ====,ORG1,CASH-MPA,USD,67536,20240401,20240701,ZDVRE3Y3YTV34DKW4MAFBCBZYDWFJCTXDRRXMPHSDKICHMHH4Y6Q====
TSVLTNII2WHLZ33K4HIJXYLDOQ4JBXAYSJG2UDBP2XBIBAMWW6ZA====,ORG1,CASH-MPA,USD,16046,20240401,20240701,QATRH2DNR3Z7MRRFYFVK6DB7OIRS7UNHKADQOS5RVPIMM4TTBNUQ====
7NN3DH37WMFUAP5HPOSYGTCS4JZ6BY4YR45OUW3RHLADZJSZGAQQ====,ORG1,CASH-MPA,USD,14880,20240401,20240701,
GJU2K4PERY2AG46AJCMKWB53ILDLR5QH3V4QUOQ2DC6N7HVA6ZGQ====,ORG1,CASH-MPA,USD,5824,20240401,20240701,
TNO6JMTV4P432JGV6LW5PQWAZAMW3PRLLOJ4LYPBZM222YS2EFVA====,ORG1,CASH-MPA,USD,28855,20240401,20240701,Q6IAIYJPPK6DOXZOJNB6LOVPOJAXEPZSNOGWKHRVAZ2JUTT2FMNQ====
WFFZVO4AEKEMIEWSTMWHCWMUTBIYPFUFJ25UMB6EUVFBZAHM2X5A====,ORG1,CASH-MPA,USD,97710,20240401,20240701,N4AUIG73CO4KZLMM26HDNNLBNA2QAL5SIFDF35IG4GPDZHGEUYOA====
X2WAOXMG3O66INZPZB26HNB3OJ6TI74ECVIHNH5NDFF7RCZJZOPA====,ORG1,CASH-MPA,USD,24730,20240401,20240701,6KBGTVMTB6MYOMCL4E2U2CO2ZC5URL7PCS22QTBKVN4VMAHH7SQA====
P57OVUTI7Y7ERVRDSEQDGAJYBO355EPRPQYGYGGPVRMFHAMAAKXA====,ORG1,CASH-MPA,USD,67214,20240401,20240701,E3J7KR22VFIDONKUHDIVHTSPBFJECQFLKZSYQ4MMQO4UJZGVQLUA====
LGHDTNKXFSLCG7GB5L6SEMCIOC6YDPNFDSMSVBR3B6LQ7ON3JTBA====,ORG1,CASH-MPA,USD,83799,20240401,20240701,FJQFV6IO24HQW6BPJJQUC6SA3IZYTROP3ZV6GPHCJ226OPAA4T5A====
IZCZ5FAPWZTETQRXODW7AR4O4PY27WISUXXPU24P7RL6PL6QY2WQ====,ORG1,CASH-MPA,USD,44446,20240401,20240701,6HGPAK53LMKGXDIC5U2VMKIBUVGMG222R4RDWESRYYQLW2RJOAXQ====
WOB6HPZL6RRVCVJAEDNGULN3QJ4PVQROJOQRBGKI2M2KX6VNV45Q====,ORG1,CASH-MPA,USD,84161,20240401,20240701,
355F727ABXCERMSNYDGNZ67ZEDUPFA5E6Q57BU75E53BURZY3TCA====,ORG1,CASH-MPA,USD,20042,20240401,20240701,OJGCENSR2NIAOBZQJZEQ5ALSABCPW4MIOTUHPNTUPSILP7LZTNRQ====
IHTSNU5LHHGHZOJ5TAF7OLGGY6KQM5K472RYOBPSXCDW4XDZPS3Q====,ORG1,CASH-MPA,USD,48278,20240401,20240701,
CSFAEEGANYVUPNSAJARPB7E76T6XU73QD6FBWLY7HQFF35MKKDCQ====,ORG1,CASH-MPA,USD,8084,20240401,20240701,OSNAIDGNACZRX3SM4GEL63DM3TC5YS6IAMV5XVDDXSFWR4FD6OOA====
Q6DFBJ56AUHWZU2BLN3MFWMWX64DXCGLJYYW52MJNB6PXI3KGDPA====,ORG1,CASH-MPA,USD,58156,20240401,20240701,D7GQNADAEO7COOUSXPXSZPKMK33Y2S56M423KFKRHH73GIKY4Q6A====
LS2XFSVBUVJEEMSGKVZKKXPHNHIP6JFFKATGNHAHQXRH4KVPCMRA====,ORG1,CASH-MPA,USD,15683,20240401,20240701,IK2ABCS3UQL2QFHRJU3ZTEMGSJ7AJ37VIZUJSPFHR3OEYS3OSZ6A====
KELSACV4KHWP7UARVCSWSIZJLC7QUOC2B7LQK5SPS4OLLET3U65Q====,ORG1,CASH-MPA,USD,84259,20240401,20240701,5JZHAILHOBOJZJVOF4YVCAD35K4TVA56JGSPKXAVGILRREW2IJUQ====
L5PWKVTSQKDP2PUKSTRE6M2YYNYZ66CLUM36LD4Q6KSUTZC2C75Q====,ORG1,CASH-MPA,USD,18976,20240401,20240701,
JSFIZ3LVCN43OAHMRPNVIGXTI2ENLKLPZZTMXQC47XRTBI4XFJHA====,ORG1,CASH-MPA,USD,56077,20240401,20240701,
7L5ERWW23H6OCQCIOBPZIWSMPFS2P6TXRVFDNLQPLMFPCPM3E7YQ====,ORG1,CASH-MPA,USD,3715,20240401,20240701,Q63V7GZBDTEOZUJTVCXJMNJCP66YEKWJNPQBD5RD3HFMYCYXLAOA====
SLSUSAEYBAZM4B3L746AHSAUWSQXTIGV7P3TZHWQCIUNAZPBOA6A====,ORG1,CASH-MPA,USD,28473,20240401,20240701,KJKXKV5CMKTS377XLGG2PKIFFGVOCCABPTZE743POU2DTTMAKAZQ====
PF6WQ4VCBG63HTFHWSIV4P6GBKAGL5O7FKCMPUMW4FEA3OGCYFNA====,ORG1,CASH-MPA,USD,29854,20240401,20240701,2O3S5JGRMGI3JWWPHNANZTRCTVTJEA73VNUCYH6VYXIAZAJM2GMQ====
BX3QE5WOHFUKI5A33MPDECK7DAYFLPSGLFVROXWBNX2LDZA3MNKQ====,ORG1,CASH-MPA,USD,35356,20240401,20240701,VDAAEDICAGM3GNXRTOPJBIRFUU5HFR7UCBCT4L7JTBSVM4LRO67Q====
WQEC3KWFKPTAOFCFCSSPQO7BWYDKIYPF4UHIWBFIAXV6QW7AHA4A====,ORG1,CASH-MPA,USD,39197,20240401,20240701,
OPLDCDAB3R3ZS4NCYOFBSGEDVG7PDOGBFWS6RJHY6OHX326HW3HQ====,ORG1,CASH-MPA,USD,22830,20240401,20240701,25526RLZMPFRM5VFIT6PXEHPXT6G6DTZIYY46K6ODRH6PJGQWWXQ====
NAQGML54BPV77WXWH2HHJ2AQ7CVHVRQA32QPZPAZA7MKR4CU54SQ====,ORG1,CASH-MPA,USD,14713,20240401,20240701,YH6UICFVPTH5TYV7O64IJTAXLRNFNXCF7KVTLLLCWMYF5PVF32SQ====
DMNLJH3V3R277AINIHL44PBUJOPEPV2BENJRJ7FY67W55MEUXNOQ====,ORG1,CASH-MPA,USD,63711,20240401,20240701,ELWWMKP3OZHG5VPXEYNYJ5B635TPUFMU7ZAACSNHYHP427H2E7OA====
GIXJGQVNKWKHTDVJDFJXP5XM3M6XY6T5IUJ27GULAAHISN3MHN7Q====,ORG1,CASH-MPA,USD,45653,20240401,20240701,FUZY56IKLL6QIENKILEFN22BSZIYFYR5DSJYRWI65YJZY3F7RZKQ====
NH5HSPOWB3BV7VSGUI27BQ66Y2IXW4WD7GMZNEGVEYFKE5BNUV6Q====,ORG1,CASH-MPA,USD,78768,20240401,20240701,4UNG2QGMHQAS2NGB5RBMSLMTSY5MSLUBI4MN5V5OZ77YNYY3IM6A====
UT2XY3OW4Q7USBESAPGCYELJITE3TCX3V7QRRMHEZJYYISKELG5Q====,ORG1,CASH-MPA,USD,83844,20240401,20240701,
VBF5WKUSYVHIAMQKQ56OT7KS53ZSQCDVGNZMDEKK2YKGPEO4RFLA====,ORG1,CASH-MPA,USD,57760,20240401,20240701,KQWXPNQID56J5FAIHPFDYZ5F3V3BL2NIUPICIWPGXGBSELSQDEUQ====
OW523EJFVUMR2HAOKFMMZJDQTHYWMHJMXB3CMCELZK6K5YZU5UXQ====,ORG1,CASH-MPA,USD,90922,20240401,20240701,
OQYE3I43DJA3RTJHMY5WPECBKMJJA3UQMVGVMDWGW4BC6DBXTNVA====,ORG1,CASH-MPA,USD,6405,20240401,20240701,VTNM4NZA3J56437IGXN6V3ZW2HUQJMDEJLRSZCN74IRJQTIGCQBQ====
P2OD7SYR4A3DEX2SR2LLAJYQ3IOH2KOAAWGC6BK3JWTW6DQHFD6Q====,ORG1,CASH-MPA,USD,47608,20240401,20240701,BC232IF3KVGNANZYH7NLHXTZQE7TVN4OXVQ4OXSWOH2NBCODZ3WQ====
HUS66VEA2XSN3Q4MKJTBDPSWGCA2B5QCLGD6NQFMA45JYVUVMRBA====,ORG1,CASH-MPA,USD,3119,20240401,20240701,
F6ECNUE5CA4PO5TPP3EFF7CGSERTBPZL7JO6VTCYFHDKNDGYCYLQ====,ORG1,CASH-MPA,USD,35837,20240401,20240701,ZTHEKMJMM6CETIK7DQHWHC5TO6BMUYCRQOPKWF3VXK6TWC3AOJEA====
MHXMHJKMCFKEU4HGADHDMX5N4CLPMTHGR47DCSITOO7R36Q4RXLA====,ORG1,CASH-MPA,USD,67155,20240401,20240701,QZ7RWPXYXCWOZXKSRCGF6O2YLDLZWJHK4ZGG6AYWGKGPZKMCCYKA====
RYCMSNF6KILRUXMUXUSXTEFPODE5YDAQKZPOMWOI5U2ZJ6GFZCWQ====,ORG1,CASH-MPA,USD,78952,20240401,20240701,3IVP4LIB3KPFSJO6535D4ZZMZIJO4BNP2HGIIRGUCA4HZRXFJ2TA====
ZA4L3U2QW5ZHVLDNF5IP5MSONVPPNOOH5QVK5IYJ4KJ3PKCCKOGA====,ORG1,CASH-MPA,USD,47355,20240401,20240701,DNIZTV4YFMV4IR6BO7BIV5FGNEBHGX73G64UL7P2IL54ILH2AFRA====
7A3SSXQQZBOPBXXJVWFM6UMZ2652KYMOJWDQHZ3S3TJ6YAXAOZZA====,ORG1,CASH-MPA,USD,83780,20240401,20240701,A7IWNJ4Z3NQ65GN3C4EDAFGUGQRW4Z675KBQEMP4F2JSRHOGN2JQ====
GFI4ICXPMG3MTP4SVW5GN5FS5XYB4QPZT2MMCOXGT35W543KKDHA====,ORG1,CASH-MPA,USD,20363,20240401,20240701,T2APPG4X7TRQV3LVHQIPBVR5XFQKV2ET3DX3PXNTAEBPMZZISL7Q====
AKTO752JWGR2CEVWY54CRZCTP3GDEHOE73T23DUSD3PT3CXECGSQ====,ORG1,CASH-MPA,USD,56118,20240401,20240701,FSB2CJ5ST4ENARWWA5YGGGQTUNSXYTCGXVJ56YPPZRLVAZFRBYCQ====
JGDYRWMF7XLPDWBZTWMEQYMU325E234EJ4QJV2UN3BQSLUPRQ2HQ====,ORG1,CASH-MPA,USD,93151,20240401,20240701,Q7TZPEARMXLVHR7FY5NB5NXATHLDQR5XKDXXWA2JK73JC3WTNVSQ====
JSI34HBCO5GLZFPFDNTO75UPPGW6FLBHRNTT665JPGGZISAW5KZQ====,ORG1,CASH-MPA,USD,8374,20240401,20240701,6AI4CMZV5MM53ZCRJQDI2SZYXOERRLUBPHNFNMN7QXZAF45YKA6A====
PVSXX4BAQ7EGSXBRQPQHR67VJNF7CYPXFCXYBFBRDJ3L6RJZOONQ====,ORG1,CASH-MPA,USD,86670,20240401,20240701,7LIZK5OWWMP3IV6SWPCBC5JPT3OFFRQTI532G3QFK5RLKSJQL43Q====
7BY6LZDUC4BTBHI5LVEZ7OE6HXD6UEHTY53IVDR6M2AVH5F7LBGA====,ORG1,CASH-MPA,USD,71234,20240401,20240701,OECOILMHTSD5LCI4OQM5AOXQ5MK53WSU4OFCLDLIKJX4EURALRHA====
6KAV4XLS24H2EKWPDPJWTLWHXFAZEGL4DLBWUA5RJJA5E3IGRUEQ====,ORG1,CASH-MPA,USD,58679,20240401,20240701,2CDYD2QXV5AOZ3UMJ2ELV7FPLFSIHCOZCLE7TGVEUTIFORNCS6KQ====
EMD3JUX6EXS4WECC2N5VLXW75GBSUPIYN2XK6WIRPILPLJXRBFSQ====,ORG1,CASH-MPA,USD,44264,20240401,20240701,BDGTJJKDVP7OWRS4YATWMMUJL5PGLUWKEBMXQCWEOC2ETFT7SXGQ====
XZQ42WN2A6ORT7NQORWHS3F52EPZHEOH32ZQP3GUT3Q5WZO76DWA====,ORG1,CASH-MPA,USD,80704,20240401,20240701,HW5YRFCGFGYKXOWTHNJ3F3QT36IWW5MSADWVPIICPVGIOZ7Y32LQ====
X6EGVGINIR6XHRYA5KHQDPMVKY5V6TWWL6YOFYKMUYICAFXHT6OA====,ORG1,CASH-MPA,USD,25542,20240401,20240701,S2D47AWSTTWVCIM7V5P2ZG4UI7HCZWNEESZ4FLZ5CNN27HRHC5TA====
BQ3VZDW6MBIWXNB7SPUIPDBDK5WPXY7AINBU2IDAGET6AXYUYSRQ====,ORG1,CASH-MPA,USD,67876,20240401,20240701,7T7Y3FCY23TVWCHJ6ASGFH3ZZD6LYPAQZ4ZSC42WXFTQ7ENHEUXQ====
FG7QUTM4ODDWHONYBFS462GZHD24ELUEOPWZVNN5VNL2JMDFZ7JA====,ORG1,CASH-MPA,USD,14801,20240401,20240701,3RNKSCU2EN7UVAMESHBSEW2AP5CIJWEJYFL3CXQDVXJB3DJLZL6Q====
EVEQVURKUPWDYBGUEMBWZLGJ6UJYHAMO3AGJGENS2XLGKIGCKD6Q====,ORG1,CASH-MPA,USD,39124,20240401,20240701,VYJR7EVZBIGDU75T5WEHG4EYP5MYZJB4TTQM5SHVLY52JZW2CEXQ====
Z6JP24VRGO5PAURRJ6HSTA36TWEN5KNEMB7ZDAWHOLANUJOJRX4Q====,ORG1,CASH-MPA,USD,25091,20240401,20240701,FQVUCSRY66VSFSSSAEESZ2MFCGQTYCYGBIALMQLMNPGOLAW3FSBQ====
RRR6DVQKKAFKGK6KSHX4HK2RA5GDGMMLDGHEQ6TEJKJQ2QMDZXKQ====,ORG1,CASH-MPA,USD,64574,20240401,20240701,5YK76ETVLJLVF2SWBDSCYG6RGFMYTEOPTMCEUX5B3OE5RZJU4JEQ====
FH26L4DAHIEBS7G3KXCCXWXF7DCFICADUEKLFRQT5OUD72XIT45Q====,ORG1,CASH-MPA,USD,72272,20240401,20240701,PBDKX2IMAFS4BY5QKEADRPTRCEXBVBLSTZPJ5EAZNONWWH672PIA====
AX6WV2AASU462PMLZ4K4XVE4I5PVTOWIRYV6YHAIWBKDYFDS77RQ====,ORG1,CASH-MPA,USD,10393,20240401,20240701,Y6CRFU4DVJNELBSO5NS7XBJZOFEYGIKKKF3ML5PIZNV5Q4MUZUNA====
5ZMRITJ5QD4YT7LRFLQKN7YBNIJUTPZNGJE3ZM7NYRXNICUM4GLQ====,ORG1,CASH-MPA,USD,96799,20240401,20240701,5TS4NBLF4JS752MKKREXYYYNCWRCD63GYSN4PWFDQ4UH7F4K4R5Q====
5GDHERKXP2JAPTFJFZZBAIDK3SLRG5Q6U4ZQHBDWYAODHCC6SNIA====,ORG1,CASH-MPA,USD,97059,20240401,20240701,YV5HJWCORJHR4VGBTU5X5QTNFFHGKBWRGQIO5MTPLHE37SXHZ2QA====
S3O2SQ6LEFPTS3L7CPXAYW7CWT5OWBUQ64T3WM7IB3BQCW5XNIAA====,ORG1,CASH-MPA,USD,67946,20240401,20240701,
6CRRNJZWTSSXLVSHCNJMZULBVWJRJHDRML6N7PBG3G7FQVBLEKMQ====,ORG1,CASH-MPA,USD,80240,20240401,20240701,FKSNEKZZAZCS7ZRODSVTLQAPUUEFLYI6VAFERFZ3XV6473TCI6TQ====
5UAMSOH2YCDWQ2TRHC7PCQWRJER2YZCE5R572UFCTATIGW2DUB6A====,ORG1,CASH-MPA,USD,50473,20240401,20240701,F5GHNC55SLECI34A3Z23S2WJHU7T36GGYI7UUPPNYVXA5FFDPTEQ====
RDDQG7CBL6HUDYYSRKGFKOOZVL4GJADE67LGX3RETFAKW6OY2OAA====,ORG1,CASH-MPA,USD,28298,20240401,20240701,MDW2IERDI3MWQB5N7ETQYLIASSURN6UGHUAMTQNQIKJRFWZWS56A====
BTUQR7Q6HMLTSTUONSP6OTHAYURY52CXDZDSDKVGHKTT2EUFDLXQ====,ORG1,CASH-MPA,USD,25043,20240401,20240701,2I4H7NZFT36ERWAWHIKTQ2P2LUE3HDTIV66AU4DUKO63KOQTABJQ====
QX3CI3QN3WKFXLMUJ2IOQHM5U245GM22CD5INVB7UPQM7NWLBJVA====,ORG1,CASH-MPA,USD,55203,20240401,20240701,YDMU4FKDLT4Z4NVQ2FCLLHF44PU7YYHNRBPR23FFHFZHWT63CBLQ====
TEMADWX5I6R4NWMUZD26F6NJFFLEBAN72DRW6V3DVZYKIXYY5IYQ====,ORG1,CASH-MPA,USD,78013,20240401,20240701,EYIW6MBPJR5PKUTX553A3QGCPM43WBHMBJ6OGHA3ECIIIV5SEO3A====
KG6RQWVGFSFWRYKGKFHRHBIYC34QORXRYEVM3JRL5ZIB5LSPJKLA====,ORG1,CASH-MPA,USD,97183,20240401,20240701,SKZSWOAHJS73YBHSMQQKEY3UHJN4EAOVBNXOT5IFZTZO57IE3PQA====
BD7XZEBOP4JDBOXGE43T3UE322RHZSO4Z7AAYK2HYVC5QPBVKS2A====,ORG1,CASH-MPA,USD,25878,20240401,20240701,
IMS4YRMNBNSEVEX2PLYCNBRCW3BSO7RDWB57QQ75H3A3UMCFFD7A====,ORG1,CASH-MPA,USD,36445,20240401,20240701,HTX6PP7NCA4A7A7HR7STLMXNIMXYZ6NX4VTYQ2DLLQMF4MZQTFNQ====
MBPJEBUZSLODE45PFR2AV55E5G7RTJ6HIUEN6KLZ35OS7FZMCTGQ====,ORG1,CASH-MPA,USD,68570,20240401,20240701,CVBTNZN5DXK7U5E5RZ4P3AEAMVYTHW3AQSK7AFSYLLK4RRETDA4Q====
7ZJV5ANHZ2ULZ5QG7YT5UUAAYPJ3CIYZPCZ6IRIKH4LMYNSRC6UA====,ORG1,CASH-MPA,USD,20397,20240401,20240701,XP5GQZW6AW57Z6Z4MIRK5BETS2D2M6CE455V5JO2LRROKO67NVZA====
TYW2235RXDLU3MZNG4LV5KZXCLZAMZ7JSS3EDIQMRRVW3RER3F6A====,ORG1,CASH-MPA,USD,31178,20240401,20240701,RLMBNR7BRBFKYU5PLI5K36ZZYGQXPVSSDMFM3GUVTLYYN4VM6LWQ====
L4I2ECNTABW4NAIJOWTGR4TWIQMINFBSETMO3CVG7FGSG5CJQFLA====,ORG1,CASH-MPA,USD,33016,20240401,20240701,PB2OWHQCLWXOZTSWP34NR5VYVBLKGPIOCQMWZPTAV3TUFOEHLKOQ====
YRQ4PNOGAR6BTVV33TDMNFYIEECHNLRVKJKJICYAOMQN3Y5TODJA====,ORG1,CASH-MPA,USD,94946,20240401,20240701,5TNPZ63DHG2P2A2K3K5OQND56PJYQI7QWOBOLGPHZHWMVI5243TA====
JKORKO6F7NSCH7OIMH4WAZJEVLEXAZ4H3CGP3XL56XABGDAFXDEQ====,ORG1,CASH-MPA,USD,85266,20240401,20240701,Y4IKJL2WRKBUNXNH2Z4Z5KIPNAJ2AZGGFAUBQQYRPJT2HRI3KSFQ====
BXREGNUBDVNVGJCUNG37J3AJRPEB4ZQ36KLTDZOHKBESWKS2S7SA====,ORG1,CASH-MPA,USD,47007,20240401,20240701,XQYKK4DZEJMBWEYLJR7D2TTGI53KM7VQA24U7YNOTDKVB2VSUUAA====
LXWWF446ZPT7XG6NDX7P6XWP5WBLSGP2WHUHLDZQTXJACXW66WYA====,ORG1,CASH-MPA,USD,68117,20240401,20240701,ZZCRMFT2ABDAFSA2XWOHOB2ZBHNSI6K4GDMBDQERT7HJXUUF6BLA====
MZMCJAVG6R3PUT7NVLDSR7AAROBCBJOGSEZSJV2YOZBGTW4GITUA====,ORG1,CASH-MPA,USD,88153,20240401,20240701,DKJBDMJWAS2QDJ2WVTDGF4RGD3XCTYCRCCFFVFDMZBK6YKXSLRJA====
43NVA5CVNJENYSCGAYEBZMDK7ZOGWQABBODMOD2VYFYTXMASKRHA====,ORG1,CASH-MPA,USD,22577,20240401,20240701,JDNZJ5TRAXRVZDWXTXJW47GXBHXRGDZEMKVAKEYZFOG4RL4RJFLA====
TTRU47XO6FL2E5LV3D6I4KA7USTECDYA2YKRXAOXERWEXVKKQCBQ====,ORG1,CASH-MPA,USD,34890,20240401,20240701,
